"Gene Symbol","MGI Gene Id","Colony Id","Sex","Zygosity","Phenotype","Comment"
"Psen1","MGI:1202717","JR24025","both","homozygote","Lethal"
"Leprot","MGI:2687005","MENP","both","homozygote","Viable"
"Cbx6","MGI:3512628","MCTQ","both","homozygote","Viable"
"Atrip","MGI:1925349","JR22305","both","homozygote","Lethal"
"Nepro","MGI:2384836","BL4087","both","homozygote","Lethal"
"Stx19","MGI:1915409","JR25865","both","homozygote","Viable"
"Atad3a","MGI:1919214","MGPY","both","homozygote","Lethal"
"Tmem106b","MGI:1919150","BL3374","both","homozygote","Viable"
"P2rx6","MGI:1337113","H-P2RX6-A09-TM1B","both","homozygote","Viable"
"Mast2","MGI:894676","MFRU","both","homozygote","Viable"
"Nfkbil1","MGI:1340031","MGJQ","both","homozygote","Viable"
"Ppdpf","MGI:1913746","BL4583","both","homozygote","Viable"
"Ace","MGI:87874","BL4116","both","homozygote","Lethal"
"Adig","MGI:2675492","BL1918","both","homozygote","Viable"
"Blk","MGI:88169","BL4090","both","homozygote","Viable"
"A1cf","MGI:1917115","JR24325","both","homozygote","Viable"
"Stra6l","MGI:1921402","ET7870","both","homozygote","Viable"
"Acer1","MGI:2181962","MFUH","both","homozygote","Viable"
"Snph","MGI:2139270","BL3752","both","homozygote","Subviable"
"Mat2a","MGI:2443731","RIKEN-Mat2a-D11_","both","homozygote","Lethal"
"Ift80","MGI:1915509","MEAN","both","homozygote","Subviable"
"Fam175b","MGI:1926116","MDYQ","both","homozygote","Viable"
"Grk5","MGI:109161","BL4363","both","homozygote","Viable"
"Cdkn2aipnl","MGI:1261797","MUBZ","both","homozygote","Viable"
"Rab11fip5","MGI:1098586","JR26612","both","homozygote","Viable"
"Cript","MGI:1929655","JR24332","both","homozygote","Lethal"
"Slx4ip","MGI:1921493","MFAM","both","homozygote","Viable"
"Golga7","MGI:1931029","BL1831","both","homozygote","Lethal"
"Amz2","MGI:104837","MFXD","both","homozygote","Viable"
"Socs1","MGI:1354910","TCPA0574Cre","both","homozygote","Lethal"
"Tmem126a","MGI:1913521","MEJS","both","homozygote","Viable"
"4930449E01Rik","MGI:1922114","MFCS","both","homozygote","Viable"
"Plin4","MGI:1929709","BL3229","both","homozygote","Viable"
"Recql4","MGI:1931028","BL3801","both","homozygote","Lethal"
"Prkab1","MGI:1336167","ET6880","both","homozygote","Subviable","Conflicting Data"
"Dolk","MGI:2677836","JR26820","both","homozygote","Lethal"
"Rnf10","MGI:1859162","MCJK-2","both","homozygote","Subviable","Conflicting Data"
"Terb1","MGI:2443187","BL4237","both","homozygote","Viable"
"Heg1","MGI:1924696","JR27295","both","homozygote","Subviable"
"Spink2","MGI:1917232","BL3569","both","homozygote","Viable"
"Sepw1","MGI:1100878","MUHP","both","homozygote","Viable"
"Hsd17b1","MGI:105077","JR25380","both","homozygote","Viable"
"Kdm7a","MGI:2443388","MDVT","both","homozygote","Viable"
"5830411N06Rik","MGI:2443685","BL3037","both","homozygote","Viable"
"Dbf4","MGI:1351328","JR22777","both","homozygote","Lethal"
"Ube3c","MGI:2140998","RIKEN-Ube3c-B01_","both","homozygote","Viable"
"Atg3","MGI:1915091","H-ATG3-G06-TM1B","both","homozygote","Lethal"
"Slc16a3","MGI:1933438","H-SLC16A3-H05-TM1B","both","homozygote","Viable"
"Eef2kmt","MGI:1917761","Monterotondo-EPD0146_4_A06-1-1","both","homozygote","Viable"
"Sostdc1","MGI:1913292","BL4400","both","homozygote","Subviable"
"Asic4","MGI:2652846","BL4210","both","homozygote","Viable"
"Rufy3","MGI:106484","RIKEN-Rufy3-B08_","both","homozygote","Lethal"
"Col4a3bp","MGI:1915268","MFGR","both","homozygote","Subviable"
"Pkp4","MGI:109281","JR25388","both","homozygote","Viable"
"Mapk11","MGI:1338024","H-MAPK11-C08-TM1B","both","homozygote","Viable"
"Chic2","MGI:1921527","H-CHIC2-B08-TM1B","both","homozygote","Subviable"
"Nmral1","MGI:1915074","BL3685","both","homozygote","Viable"
"Flii","MGI:1342286","BL3512","both","homozygote","Lethal"
"Nrbp1","MGI:2183436","PMBF","both","homozygote","Lethal"
"Ints2","MGI:1917672","MEFL","both","homozygote","Lethal"
"Wdr89","MGI:1919588","MGYQ","both","homozygote","Viable"
"Ajap1","MGI:2685419","JR23421","both","homozygote","Viable"
"Psen1","MGI:1202717","BL4731","both","homozygote","Lethal"
"Caskin1","MGI:2442952","BL4238","both","homozygote","Subviable"
"Wnt11","MGI:101948","BL4162","both","homozygote","Viable"
"Siglec1","MGI:99668","BL5615","both","homozygote","Viable"
"Aldh16a1","MGI:1916998","MBWA","both","homozygote","Viable"
"Izumo1r","MGI:1929185","MFVS","both","homozygote","Viable"
"Pink1","MGI:1916193","H-PINK1-G02-TM1B","both","homozygote","Viable"
"Cox15","MGI:1920112","BL4601","both","homozygote","Lethal"
"Lrfn2","MGI:1917780","BL4306","both","homozygote","Viable"
"Scnn1b","MGI:104696","H-SCNN1B-D10-TM1B","both","homozygote","Lethal"
"Med11","MGI:1913422","JR22100","both","homozygote","Lethal"
"Chp2","MGI:1917511","JR25118","both","homozygote","Viable"
"Avpi1","MGI:1916784","Monterotondo-HEPD0550_6_C05-2-1","both","homozygote","Viable"
"Usp22","MGI:2144157","H-USP22-D11-TM1B","both","homozygote","Lethal"
"1700067K01Rik","MGI:1920703","MFLD","both","homozygote","Lethal"
"Dynll1","MGI:1861457","MCSZ","both","homozygote","Lethal"
"Gpr182","MGI:109545","ET8210","both","homozygote","Viable"
"Cabp4","MGI:1920910","BL4881","both","homozygote","Viable"
"Cmbl","MGI:1916824","MUEB","both","homozygote","Viable"
"Spp1","MGI:98389","JR25378","both","homozygote","Viable"
"Abhd17a","MGI:106388","MFTD","both","homozygote","Viable"
"Sptssa","MGI:1913399","JR18820","both","homozygote","Lethal"
"Tpcn1","MGI:2182472","JR26542","both","homozygote","Viable"
"Prom2","MGI:2138997","JR18576","both","homozygote","Viable"
"Hsd17b11","MGI:2149821","JR25638","both","homozygote","Viable"
"Arpc5l","MGI:1921442","JR26671","both","homozygote","Subviable"
"Slc46a3","MGI:1918956","JR25376","both","homozygote","Viable"
"Ifnl3","MGI:2450574","JR25270","both","homozygote","Viable"
"Scarf2","MGI:1858430","BL2327","both","homozygote","Viable"
"Stxbp5l","MGI:2443815","BL2533","both","homozygote","Viable"
"Hace1","MGI:2446110","H-HACE1-D02-TM1B","both","homozygote","Subviable"
"Elmod2","MGI:2445165","H-ELMOD2-E01-TM1B","both","homozygote","Viable"
"Adam32","MGI:2653822","JR26865","both","homozygote","Viable"
"Gnao1","MGI:95775","H-GNAO1-G05-TM1B","both","homozygote","Lethal"
"Npff","MGI:1891708","JR26538","both","homozygote","Viable"
"Wbscr17","MGI:2137594","BL3534","both","homozygote","Viable"
"Angptl4","MGI:1888999","H-ANGPTL4-E04-TM1B","both","homozygote","Viable"
"Cpb1","MGI:1923953","JR25480","both","homozygote","Viable"
"Mettl26","MGI:1915597","BL5061","both","homozygote","Viable"
"Thbs1","MGI:98737","BL4259","both","homozygote","Viable"
"Eci3","MGI:1916373","MUBM","both","homozygote","Viable"
"Cxcr1","MGI:2448715","MGKP","both","homozygote","Viable"
"Myoz1","MGI:1929471","GSF-HEPD0534_5_A02-1-1","both","homozygote","Viable"
"Commd9","MGI:1923751","H-COMMD9-D11-TM1B","both","homozygote","Lethal"
"Mthfd2l","MGI:1915871","H-MTHFD2L-C08-TM1B","both","homozygote","Viable"
"Lce1f","MGI:1915078","H-LCE1F-B05-TM1B","both","homozygote","Viable"
"Ahsg","MGI:107189","BL3485","both","homozygote","Viable"
"Hddc3","MGI:1915945","BL5037","both","homozygote","Viable"
"Dbn1","MGI:1931838","ET6714","both","homozygote","Subviable","Conflicting Data"
"Zfp287","MGI:2176561","MUCG","both","homozygote","Viable"
"Atp5e","MGI:1855697","PMAF","both","homozygote","Lethal"
"Zfp365","MGI:2143676","MFXF","both","homozygote","Viable"
"Gjd4","MGI:2444990","JR25266","both","homozygote","Viable"
"Dusp13","MGI:1351599","TCPA0037Cre","both","homozygote","Viable"
"Gas2l1","MGI:1926176","ET8547","both","homozygote","Viable"
"Lamc3","MGI:1344394","MDZE","both","homozygote","Viable"
"Setd4","MGI:2136890","MDUJ","both","homozygote","Viable"
"Enho","MGI:1916888","ET8109","both","homozygote","Viable"
"Ago3","MGI:2446634","MEPR","both","homozygote","Viable"
"Capn8","MGI:2181366","BL4161","both","homozygote","Viable"
"Mdk","MGI:96949","JR23024","both","homozygote","Subviable"
"Glycam1","MGI:95759","UCD-10916A-F3-1-1","both","homozygote","Viable"
"Zzef1","MGI:2444286","JR22366","both","homozygote","Viable"
"Vti1a","MGI:1855699","BL3599","both","homozygote","Viable"
"Poc1b","MGI:1918511","BL3282","both","homozygote","Viable"
"Atp5f1","MGI:1100495","PMAB","both","homozygote","Lethal"
"Mgat4c","MGI:1914819","MGZS","both","homozygote","Viable"
"Mlc1","MGI:2157910","BL3629","both","homozygote","Viable"
"Zhx3","MGI:2444772","BL2453","both","homozygote","Subviable"
"Casp4","MGI:107700","BL3518","both","homozygote","Viable"
"Htr2b","MGI:109323","E04-1","both","homozygote","Lethal"
"Pnmt","MGI:97724","JR24330","both","homozygote","Viable"
"Zfyve26","MGI:1924767","JR26273","both","homozygote","Viable"
"1700123O20Rik","MGI:1920893","MGBX","both","homozygote","Viable"
"Eps8l1","MGI:1914675","BL3131","both","homozygote","Viable"
"Bms1","MGI:2446132","H4352-HEPD0570_8_B09-1","both","homozygote","Lethal"
"Zfp616","MGI:3650906","MUCF","both","homozygote","Viable"
"Slc47a1","MGI:1914723","GSF-EPD0423_5_H01-1-1","both","homozygote","Viable"
"Mroh4","MGI:1916689","MUDV","both","homozygote","Viable"
"Irf8","MGI:96395","JR18655","both","homozygote","Viable"
"Krt31","MGI:1309993","MFSN","both","homozygote","Viable"
"Nampt","MGI:1929865","BL3798","both","homozygote","Lethal"
"Rest","MGI:104897","HMGU-EPD0156_1_D10-1-1","both","homozygote","Lethal"
"Arrdc1","MGI:2446136","JR18607","both","homozygote","Viable"
"Tmem110","MGI:1921500","PMAC","both","homozygote","Viable"
"Svs2","MGI:1858275","BL2338","both","homozygote","Viable"
"Catip","MGI:2685062","MUCX","both","homozygote","Viable"
"Rbmx","MGI:1343044","MEJH","both","homozygote","Viable"
"Zfp239","MGI:1306812","MUHG","both","homozygote","Viable"
"Grb7","MGI:102683","PMAA","both","homozygote","Viable"
"Sgip1","MGI:1920344","HMGU-HEPD0674_5_D09-1-1","both","homozygote","Viable"
"Plk5","MGI:3026984","JR26274","both","homozygote","Viable"
"Itm2c","MGI:1927594","HMGU-EPD0351_4_F05-1-1","both","homozygote","Subviable"
"Ccdc18","MGI:1922974","MFVF","both","homozygote","Viable"
"Vps51","MGI:1915755","MFDC","both","homozygote","Lethal"
"Crybb3","MGI:102717","ET8208","both","homozygote","Viable"
"Anapc4","MGI:1098673","ANADB","both","homozygote","Lethal"
"Zfp459","MGI:3040701","ZPPFB","both","homozygote","Viable"
"Lcn2","MGI:96757","JR26023","both","homozygote","Viable"
"Htr1f","MGI:99842","JR24269","both","homozygote","Viable"
"Mmp23","MGI:1347361","BL3033","both","homozygote","Viable"
"Ankrd6","MGI:2154278","MUBA","both","homozygote","Viable"
"Npat","MGI:107605","MUGF","both","homozygote","Lethal"
"Zfp266","MGI:1924769","MUFY","both","homozygote","Subviable"
"Wars","MGI:104630","H4336-HEPD0563_6_G06-1","both","homozygote","Lethal"
"Mir204","MGI:2676879","Mir204_mirKO_ES_PuDtk_6B1-1","both","homozygote","Viable"
"Sumo1","MGI:1197010","BL5570","both","homozygote","Subviable"
"Slc3a1","MGI:1195264","BL5502","both","homozygote","Viable"
"2210016L21Rik","MGI:1919607","MCLV","both","homozygote","Viable"
"Rasal2","MGI:2443881","MEBJ","both","homozygote","Viable"
"Katnb1","MGI:1921437","H-KATNB1-B09-TM1B","both","homozygote","Lethal"
"Cyp4f14","MGI:1927669","H4729-HEPD0779_7_G09-1","both","homozygote","Viable"
"Cyp20a1","MGI:1925201","MEPM","both","homozygote","Viable"
"Adad2","MGI:1923023","JR25475","both","homozygote","Viable"
"Nat1","MGI:97279","JR23599","both","homozygote","Viable"
"Hspa5","MGI:95835","JR19073","both","homozygote","Lethal"
"Ddah1","MGI:1916469","MGKQ","both","homozygote","Viable"
"Ggps1","MGI:1341724","H4343-EPD0780_4_F04-1","both","homozygote","Lethal"
"Entpd1","MGI:102805","GSF-EPD0156_1_B01-1-1","both","homozygote","Viable"
"Mir143","MGI:2676828","mirKO_ES_PuDtk_10E1-1","both","homozygote","Lethal"
"Arf2","MGI:99595","JR24425","both","homozygote","Viable"
"Ube2c","MGI:1915862","JR22817","both","homozygote","Lethal"
"Ppp2r3a","MGI:2442104","Ppp2r3a_DEPD00529_4_H05-1","both","homozygote","Viable"
"Cyp17a1","MGI:88586","Cyp17a1_EPD0214_2_B11-1","both","homozygote","Viable"
"Tmem97","MGI:1916321","BL2323","both","homozygote","Viable"
"Mpdz","MGI:1343489","JR25734","both","homozygote","Viable"
"Fscn2","MGI:2443337","BL3432","both","homozygote","Viable"
"Adgrb1","MGI:1933736","MEMT","both","homozygote","Viable"
"Alpk1","MGI:1918731","DAAA","both","homozygote","Viable"
"Gdf2","MGI:1321394","ET10293","both","homozygote","Viable"
"Oxsm","MGI:1918397","Oxsm_cas9_del5-1","both","homozygote","Lethal"
"Cenph","MGI:1349448","H4354-HEPD0530_5_A02-1","both","homozygote","Lethal"
"Wscd1","MGI:2448493","WSCDB","both","homozygote","Viable"
"Rnf38","MGI:1920719","RINFB","both","homozygote","Subviable"
"4933406M09Rik","MGI:3045320","MAZZB","both","homozygote","Viable"
"Emx1","MGI:95387","BL4487","both","homozygote","Viable"
"Rint1","MGI:1916233","JR21141","both","homozygote","Lethal"
"Ash1l","MGI:2183158","Ash1l_HEPD0792_8_C04-1","both","homozygote","Lethal"
"Rfc1","MGI:97891","JR23072","both","homozygote","Lethal"
"Krt5","MGI:96702","TCPA0608Cre","both","homozygote","Subviable"
"Nek3","MGI:1344371","PMBT","both","homozygote","Viable"
"Rln1","MGI:97931","RIKEN-Rln1-AB5_","both","homozygote","Viable"
"Hcst","MGI:1344360","TCPA0883Cre","both","homozygote","Viable"
"Coro1a","MGI:1345961","BL3641","both","homozygote","Viable"
"Fcrla","MGI:2138647","BL4242","both","homozygote","Viable"
"Dppa1","MGI:2157522","MELY","both","homozygote","Viable","Conflicting Data"
"Tsfm","MGI:1913649","MDFF","both","homozygote","Lethal"
"Vsig8","MGI:3642995","JR23019","both","homozygote","Viable"
"Dcdc2c","MGI:1915761","MERM","both","homozygote","Viable"
"H1foo","MGI:2176207","TCPA0004Cre","both","homozygote","Viable"
"B4gat1","MGI:1919680","BL4117","both","homozygote","Lethal"
"Cdkn1c","MGI:104564","BL3396","both","homozygote","Lethal"
"Crtc3","MGI:1917711","BL3352","both","homozygote","Subviable"
"Gp1bb","MGI:107852","BL4934","both","homozygote","Viable"
"Rab40c","MGI:2183454","JR24093","both","homozygote","Subviable"
"Tmem184b","MGI:2445179","BL4061","both","homozygote","Subviable"
"Slc25a35","MGI:1919248","JR23414","both","homozygote","Viable"
"Chn1","MGI:1915674","JR18603","both","homozygote","Viable","Conflicting Data"
"Cldn13","MGI:1913102","JR24042","both","homozygote","Viable"
"Camkmt","MGI:1920832","MUDU","both","homozygote","Viable"
"Nagk","MGI:1860418","H-Nagk-D04-TM1B","both","homozygote","Viable"
"Mtss1l","MGI:3039591","MFDT","both","homozygote","Viable"
"Map3k8","MGI:1346878","BL3523","both","homozygote","Viable"
"Slc9b2","MGI:2140077","BL2067","both","homozygote","Viable"
"Krt14","MGI:96688","BL5259","both","homozygote","Viable"
"Dspp","MGI:109172","BL3605","both","homozygote","Viable"
"Syt16","MGI:2673872","MFJL","both","homozygote","Viable"
"Nxn","MGI:109331","RIKEN-Nxn-A11_","both","homozygote","Lethal"
"Tlk1","MGI:2441683","JR27297","both","homozygote","Viable"
"Btg2","MGI:108384","JR21751","both","homozygote","Viable"
"Dbn1","MGI:1931838","RIKEN-Dbn1-A05_","both","homozygote","Lethal","Conflicting Data"
"Psmf1","MGI:1346072","RIKEN-Psmf1-E09_","both","homozygote","Lethal"
"Ube2g1","MGI:1914378","RIKEN-Ube2g1-B02_","both","homozygote","Viable"
"Rfx6","MGI:2445208","BL4417","both","homozygote","Lethal"
"Ppp3r2","MGI:107171","BL2928","both","homozygote","Viable"
"Rbm14","MGI:1929092","MGDJ","both","homozygote","Viable"
"Myo1h","MGI:1914674","JR26985","both","homozygote","Lethal"
"Ell2","MGI:2183438","MUAK","both","homozygote","Viable"
"Galnt12","MGI:2444664","JR27693","both","homozygote","Viable"
"Elmo3","MGI:2679007","BL3137","both","homozygote","Viable"
"Ubash3a","MGI:1926074","MDZN","both","homozygote","Viable"
"Epha10","MGI:3586824","JR25180","both","homozygote","Viable"
"Ift22","MGI:1914536","BL3682","both","homozygote","Viable"
"Med28","MGI:1914249","ET7896","both","homozygote","Lethal"
"Atp6v0a4","MGI:2153480","RIKEN-Atp6v0a4-AB3_","both","homozygote","Lethal"
"Kntc1","MGI:2673709","JR25320","both","homozygote","Subviable"
"Tex40","MGI:1914327","JR25864","both","homozygote","Subviable"
"Gpr158","MGI:2441697","ET7865","both","homozygote","Viable"
"Fan1","MGI:3045266","BL3227","both","homozygote","Viable"
"Acsm2","MGI:2385289","JR24654","both","homozygote","Viable"
"Rspo4","MGI:1924467","MGNR","both","homozygote","Viable"
"Pacsin3","MGI:1891410","MDUQ","both","homozygote","Viable"
"Cdan1","MGI:1916218","BL4122","both","homozygote","Subviable"
"Dct","MGI:102563","BL3424","both","homozygote","Viable"
"Neurl2","MGI:3043305","JR25572","both","homozygote","Viable"
"Il33","MGI:1924375","ET5048","both","homozygote","Viable"
"Cyp3a11","MGI:88609","MEGZ","both","homozygote","Viable"
"Tatdn3","MGI:1916222","MEKD","both","homozygote","Viable"
"Cfap69","MGI:2443778","BL2398","both","homozygote","Viable"
"Pan2","MGI:1918984","Pan2 EPD0806_6_D08-1","both","homozygote","Viable"
"Calcoco2","MGI:1343177","MDHD","both","homozygote","Viable"
"3830417A13Rik","MGI:1917946","MECY","both","homozygote","Viable"
"Ddhd1","MGI:2150302","MFCR","both","homozygote","Viable"
"Hacl1","MGI:1929657","ET7986","both","homozygote","Viable"
"Prrt2","MGI:1916267","MGKU","both","homozygote","Viable"
"Fbxl22","MGI:1921415","BL2535","both","homozygote","Viable"
"Thsd1","MGI:1929096","JR21839","both","homozygote","Viable"
"Nfat5","MGI:1859333","JR26599","both","homozygote","Subviable"
"Srcin1","MGI:1933179","JR26031","both","homozygote","Viable"
"Pqlc3","MGI:2444067","MFGM","both","homozygote","Viable"
"Hspb2","MGI:1916503","JR18619","both","homozygote","Viable"
"Vwa8","MGI:1919008","HMGU-EPD0510_5_A02-1-1","both","homozygote","Viable"
"Ildr1","MGI:2146574","MFJM","both","homozygote","Viable"
"Tmem136","MGI:2685030","JR18629","both","homozygote","Viable"
"Slc25a28","MGI:2180509","MUCS","both","homozygote","Viable"
"L3mbtl2","MGI:2443584","MFPQ","both","homozygote","Lethal"
"Gstm4","MGI:95862","GSTFB","both","homozygote","Viable"
"Atf6b","MGI:105121","BL2874","both","homozygote","Subviable"
"Jup","MGI:96650","JR22821","both","homozygote","Lethal"
"Rbm47","MGI:2384294","MFRM","both","homozygote","Viable"
"Gpsm3","MGI:2146785","ET8221","both","homozygote","Viable"
"Odf4","MGI:2182079","BL5628","both","homozygote","Viable"
"Med20","MGI:1929648","JR27272","both","homozygote","Lethal"
"Sik1","MGI:104754","BL1802","both","homozygote","Viable"
"Pxdc1","MGI:1914145","TCPA0002Cre","both","homozygote","Viable"
"Dcps","MGI:1916555","JR23604","both","homozygote","Lethal"
"Cyp4f16","MGI:1917351","H-CYP4F16-H05-TM1B","both","homozygote","Viable"
"Gpnmb","MGI:1934765","JR18554","both","homozygote","Viable"
"Tubb4a","MGI:107848","JR26532","both","homozygote","Viable"
"Inpp5e","MGI:1927753","BL3751","both","homozygote","Lethal"
"Srrm4","MGI:1916205","MDYA","both","homozygote","Subviable"
"Kcnb1","MGI:96666","H-KCNB1-D01-TM1B","both","homozygote","Viable"
"Strn3","MGI:2151064","JR18693","both","homozygote","Lethal"
"Pram1","MGI:3576625","H-PRAM1-F12-TM1B","both","homozygote","Viable"
"Prkab1","MGI:1336167","MUCJ","both","homozygote","Viable","Conflicting Data"
"Nmrk1","MGI:2147434","MGEW","both","homozygote","Viable"
"Cr1l","MGI:88513","JR22343","both","homozygote","Lethal"
"Elfn2","MGI:3608416","BL3175","both","homozygote","Viable"
"Ccdc33","MGI:1922464","BL2479","both","homozygote","Viable"
"Pigm","MGI:1914806","BL4481","both","homozygote","Lethal"
"Acbd5","MGI:1921409","PMAJ","both","homozygote","Viable"
"Gtf3c5","MGI:1917489","MAOJ","both","homozygote","Lethal"
"Mfsd2a","MGI:1923824","BL4225","both","homozygote","Subviable"
"Erlin2","MGI:2387215","MFKU","both","homozygote","Viable"
"Fcgbp","MGI:2444336","H-Fcgbp-E12-TM1B","both","homozygote","Viable"
"Rab23","MGI:99833","H-RAB23-G11-TM1B","both","homozygote","Lethal"
"Fmc1","MGI:1913367","1110001J03Rik EPD0647_2_B09","both","homozygote","Subviable"
"C8b","MGI:88236","H-C8B-E06-TM1B","both","homozygote","Viable"
"Seh1l","MGI:1919374","MDJL","both","homozygote","Lethal"
"Gabarapl2","MGI:1890602","H-GABARAPL2-F09-TM1B","both","homozygote","Lethal"
"Fabp1","MGI:95479","H-Fabp1-A05-TM1B","both","homozygote","Viable"
"Ppbp","MGI:1888712","ET9199","both","homozygote","Viable"
"Stx3","MGI:103077","JR24517","both","homozygote","Lethal"
"Spata6","MGI:1915196","BL2515","both","homozygote","Viable"
"Fnip2","MGI:2683054","MGSD","both","homozygote","Viable"
"Ttll11","MGI:1921660","MELC","both","homozygote","Viable"
"Htr1d","MGI:96276","JR24347","both","homozygote","Viable"
"Il15","MGI:103014","H-IL15-C06-TM1B","both","homozygote","Viable"
"Pde12","MGI:2443226","Pde12 EPD0528_5_D09 HOM","both","homozygote","Lethal"
"Ogn","MGI:109278","JR26607","both","homozygote","Viable"
"Ypel3","MGI:1913340","BL2476","both","homozygote","Viable"
"Grm8","MGI:1351345","MEWE","both","homozygote","Viable"
"Acot5","MGI:2384969","MFCQ","both","homozygote","Viable"
"1110059G10Rik","MGI:1913452","MEYZ","both","homozygote","Viable"
"Fxyd3","MGI:107497","MFFJ","both","homozygote","Viable"
"Mcm4","MGI:103199","JR26602","both","homozygote","Lethal"
"Ubr2","MGI:1861099","TCPM0815Cre","both","homozygote","Subviable"
"Slc9a3","MGI:105064","TCPA0699Cre","both","homozygote","Viable"
"Bach1","MGI:894680","JR22087","both","homozygote","Subviable"
"Golga3","MGI:96958","H-GOLGA3-A08-TM1B","both","homozygote","Viable"
"Sh3gl2","MGI:700009","TCPA0133Cre","both","homozygote","Viable"
"Nxn","MGI:109331","ET6690_TCP","both","homozygote","Lethal"
"Kif3b","MGI:107688","MUEF","both","homozygote","Lethal"
"Dopey2","MGI:1917278","MDYU","both","homozygote","Viable"
"Naaa","MGI:1914361","MEQW","both","homozygote","Viable"
"Rsbn1","MGI:2444993","H-Rsbn1-A02-TM1B","both","homozygote","Lethal"
"Ap4e1","MGI:1336993","ET6689","both","homozygote","Viable"
"Bmi1","MGI:88174","BL3799","both","homozygote","Subviable"
"Nmur1","MGI:1341898","BL2274","both","homozygote","Viable"
"Map3k1","MGI:1346872","MDDY","both","homozygote","Subviable"
"Oas1g","MGI:97429","MDGP","both","homozygote","Viable","Conflicting Data"
"1700016K19Rik","MGI:1921480","JR24901","both","homozygote","Viable"
"H2-Eb1","MGI:95901","MFEH","both","homozygote","Viable"
"Slc38a2","MGI:1915010","MGDF","both","homozygote","Subviable"
"Fam13b","MGI:2447834","FAMMB","both","homozygote","Subviable"
"Cmtm6","MGI:2447165","MDXZ","both","homozygote","Viable"
"Ccdc50","MGI:1914751","H-CCDC50-A07-TM1B","both","homozygote","Viable"
"Mboat7","MGI:1924832","H-MBOAT7-C11-TM1B","both","homozygote","Subviable"
"Natd1","MGI:1344388","MUBX","both","homozygote","Viable"
"1700008O03Rik","MGI:1916599","MFDF","both","homozygote","Viable"
"Cgrrf1","MGI:1916368","MUHO","both","homozygote","Viable"
"Irf5","MGI:1350924","MGJK","both","homozygote","Viable"
"Cdkl2","MGI:1858227","CDKKB","both","homozygote","Viable"
"Ckap4","MGI:2444926","CKADB","both","homozygote","Subviable"
"Mapkapk2","MGI:109298","H-Mapkapk2-A02-TM1B","both","homozygote","Viable"
"Rnf10","MGI:1859162","RNFGB","both","homozygote","Viable","Conflicting Data"
"Rtbdn","MGI:2443686","MCBN","both","homozygote","Viable"
"Nbeal2","MGI:2448554","MDVP","both","homozygote","Viable"
"Gpr15","MGI:1918473","GPCAB","both","homozygote","Viable"
"Coro6","MGI:2183448","MFZK","both","homozygote","Viable"
"Sec22b","MGI:1338759","MDZV","both","homozygote","Lethal"
"Zranb1","MGI:106441","MFPS","both","homozygote","Viable","Conflicting Data"
"Cacna1s","MGI:88294","JR22783","both","homozygote","Lethal"
"Cdk14","MGI:894318","MEBZ","both","homozygote","Viable"
"Parg","MGI:1347094","JR25181","both","homozygote","Lethal"
"Coro1c","MGI:1345964","MDWY","both","homozygote","Viable"
"Apip","MGI:1926788","MUEU","both","homozygote","Viable"
"Arsg","MGI:1921258","MEDY","both","homozygote","Viable"
"Atp2a2","MGI:88110","Atp2a2","both","homozygote","Lethal"
"Erg","MGI:95415","ERGCB","both","homozygote","Lethal"
"Prkab1","MGI:1336167","ET6880_TCP","both","homozygote","Viable","Conflicting Data"
"Chrnb2","MGI:87891","H-CHRNB2-H05-TM1B","both","homozygote","Subviable"
"Epdr1","MGI:2145369","TCPA0678Cre","both","homozygote","Viable"
"Flnb","MGI:2446089","H-FLNB-F09-TM1B","both","homozygote","Lethal"
"Prkab1","MGI:1336167","PARKB","both","homozygote","Viable","Conflicting Data"
"Arl6ip1","MGI:1858943","H-ARL6IP1-F09-TM1B","both","homozygote","Viable"
"Sdc4","MGI:1349164","H-SDC4-C10-TM1B","both","homozygote","Viable"
"Sbk2","MGI:2685925","SBKTB","both","homozygote","Viable"
"Wnt3","MGI:98955","MDJV","both","homozygote","Lethal"
"Ube2m","MGI:108278","JR24027","both","homozygote","Lethal"
"Cttnbp2","MGI:1353467","MUDC","both","homozygote","Viable"
"Tm9sf4","MGI:2139220","MDGW","both","homozygote","Viable"
"Ezr","MGI:98931","MDYB","both","homozygote","Lethal"
"Cep76","MGI:1923401","CEPPB","both","homozygote","Viable"
"Frmd4b","MGI:2141794","FRMBB","both","homozygote","Viable"
"Pdzd3","MGI:2429554","METD","both","homozygote","Viable"
"Denr","MGI:1915434","MUFA","both","homozygote","Lethal"
"Jmjd1c","MGI:1918614","MDGL","both","homozygote","Subviable"
"Thegl","MGI:1919118","1700023E05Rik EPD0762_5_G04","both","homozygote","Viable"
"Cytip","MGI:2183535","CYTPB","both","homozygote","Viable"
"Ogfod3","MGI:1913429","MENY","both","homozygote","Viable"
"Prkab1","MGI:1336167","JR21509","both","homozygote","Subviable","Conflicting Data"
"Hipk4","MGI:2685008","JR25579","both","homozygote","Viable"
"Vwa3a","MGI:3041229","MUHQ","both","homozygote","Viable"
"Gpr173","MGI:1918021","GPGPB","both","homozygote","Viable"
"Pkia","MGI:104747","PKIBB","both","homozygote","Viable"
"4933402N03Rik","MGI:1914681","MFAX","both","homozygote","Viable"
"Creld2","MGI:1923987","H-Creld2-F05-TM1B","both","homozygote","Viable"
